eq_id,eq_nome,eq_enderec,eq_bairro,eq_tipo,longitude,latitude,eq_distr,eq_regiao,eq_ender,eq_esfera,alunos_ef,alunos_em,alunos_total
751,IDEMIA DE GODOI PROFA EMEF,RUA ANDES 807,GUAIANAZES,EMEF,-46.406338,-23.536335,LAJEADO,Leste,"RUA RUA ANDES, 807",MUNICIPAL,920,0,1160
755,ANTONIO D'AVILA PROF EMEF,RUA IGARAPE AGUA AZUL 1259,,EMEF,-46.4065535049,-23.5932201574,CIDADE TIRADENTES,Leste,"RUA RUA IGARAPE AGUA AZUL, 1259",MUNICIPAL,589,0,727
757,SERGIO ROCHA KIEHL PROFESSOR,AV DOUTOR GUILHERME DE ABREU SODRE 1503,,EE,-46.406592,-23.565346,CIDADE TIRADENTES,Leste,"AVENIDA AVENIDA DOUTOR GUILHERME DE ABREU SODRE, 1503",ESTADUAL - SE,633,0,754
764,PAULO SARASATE GOVERNADOR,R INACIO PINTO LIMA 199,CONJUNTO RESIDENCIAL PRESTES MAIA,EE,-46.406994,-23.566171,CIDADE TIRADENTES,Leste,"GUAIANASES INACIO PINTO LIMA, 199",ESTADUAL - SE,270,635,1021
765,MARIO KOZEL FILHO,R TIETE 49,VILA SEABRA,EE,-46.407142,-23.485846,JARDIM HELENA,Leste,"RUA TIETE, 49",ESTADUAL - SE,1180,714,2049
766,SERGIO ESTANISLAU CAMARGO,R OTELO AUGUSTO RIBEIRO 1309,GUAIANAZES,EE,-46.407251,-23.553761,GUAIANASES,Leste,"RUA OTELO AUGUSTO RIBEIRO, 1309",ESTADUAL - SE,898,0,918
775,RUY DE MELLO JUNQUEIRA,AV DOS METALURGICOS 150,CIDADE TIRADENTES,EE,-46.408326,-23.583677,CIDADE TIRADENTES,Leste,"AVENIDA METALURGICOS, 150",ESTADUAL - SE,251,1571,2232
779,SEBASTIAO FARIA ZIMBRES PROFESSOR,R QUINTA DO PACO 45,VILA MARILENA,EE,-46.408423,-23.552436,GUAIANASES,Leste,"RUA QUINTA DO PACO, 45",ESTADUAL - SE,300,569,999
780,HENRIQUE SMITH BAYMA DR,R SALSA PARRILHA SN,JARDIM MAIA,EE,-46.408427,-23.487085,JARDIM HELENA,Leste,"RUA SALSA PARRILHA, ",ESTADUAL - SE,895,441,1611
782,MARIA VERA LOMBARDI SIQUEIRA PROFA,R JOSE ALEXANDRE MACHADO 619,JARDIM SILVA TELES,EE,-46.40845,-23.500335,VILA CURUCA,Leste,"RUA JOSE ALEXANDRE MACHADO, 619",ESTADUAL - SE,453,565,1127
789,HENRIQUE FELIPE COSTA - HENRICAO EMEF,RUA PATAJUBA 18,,EMEF,-46.408781,-23.509341,VILA CURUCA,Leste,"RUA RUA PATAJUBA, 18",MUNICIPAL,870,0,1522
790,VINTE E CINCO DE JANEIRO EMEF,RUA CARANAIBA 58,GUAIANAZES,EMEF,-46.409031,-23.544141,GUAIANASES,Leste,"RUA CARANAIBA, 58",MUNICIPAL,408,0,599
793,AURELIO BUARQUE DE HOLANDA FERREIRA PROF,R DOUTOR JOSE GRAVONSKI 90,JARDIM ROBRU,EE,-46.409241,-23.526663,LAJEADO,Leste,"RUA JOSE GRAVONSKI DOUTOR, 90",ESTADUAL - SE,196,728,1104
796,AMADOR DOS SANTOS FERNANDES PROF,R JOAO MENDES DE CARVALHO 85,JARDIM ROBRU,EE,-46.409564,-23.521322,VILA CURUCA,Leste,"RUA JOAO MENDES DE CARVALHO, 85",ESTADUAL - SE,563,0,724
800,ELIZA RAQUEL MACEDO DE SOUZA PROFA,R DARCI MANO 97,VILA ODETE,EE,-46.410125,-23.534867,LAJEADO,Leste,"RUA DARCI MANO, 97",ESTADUAL - SE,427,1121,1710
801,NEWTON REIS GENERAL EMEF,RUA JOSE ALEXANDRE MACHADO 22,JARDIM SILVA TELES,EMEF,-46.410221,-23.496649,VILA CURUCA,Leste,"RUA JOSE ALEXANDRE MACHADO, 22",MUNICIPAL,1242,0,1411
804,FREDERICO MARIANO,R JERONIMO PRADO 115,VILA SANTA CRUZ (ZONA LESTE),EE,-46.410308,-23.547121,GUAIANASES,Leste,"RUA JERONIMO PRADO, 115",ESTADUAL - SE,205,0,205
815,CLAUDIA BARTOLOMAZI PROFA EMEF,RUA ARROIO ARAPONGAS 275,,EMEF,-46.411293,-23.581594,CIDADE TIRADENTES,Leste,"RUA RUA ARROIO ARAPONGAS, 275",MUNICIPAL,970,0,1563
821,ALEXANDRE DE GUSMAO EMEF,RUA PORTO DO BEZERRA 25,JARDIM GUAIANASES,EMEF,-46.411589,-23.527542,LAJEADO,Leste,"RUA RUA PORTO DO BEZERRA, 25",MUNICIPAL,1055,0,1301
824,JARDIM LIMOEIRO III,RUA GOLFO DA CALIFORNIA 8,3 DIVISAO,EE,-46.411847,-23.622637,IGUATEMI,Leste,"RUA RUA GOLFO DA CALIFORNIA, 8",ESTADUAL - SE,602,0,829
830,JOAO DE LIMA PAIVA PROF EMEF,RUA GETULINA 278,GUAIANASES,EMEF,-46.41212,-23.541459,LAJEADO,Leste,"RUA RUA GETULINA, 278",MUNICIPAL,813,0,1208
840,HELINA COUTINHO LOURENCO ALVES PROFESSORA EMEF,R ARROIO SARANDI SN,CONJUNTO HABITACIONAL SANTA ETELVINA III,EMEF,-46.412622,-23.578262,CIDADE TIRADENTES,Leste,"RUA ARROIO SARANDI, ",MUNICIPAL,719,0,1104
842,MARIA APARECIDA DO NASCIMENTO PROFESSORA EMEF,RUA EDSON DANILLO DOTTO 700,,EMEF,-46.4129,-23.592644,CIDADE TIRADENTES,Leste,"RUA RUA EDSON DANILLO DOTTO, 700",MUNICIPAL,861,0,1221
845,FERNANDES SOARES PROF,R ERVA DO SERENO 500,JARDIM MAIA,EE,-46.41302,-23.48339,JARDIM HELENA,Leste,"RUA ERVA DO SERENO, 500",ESTADUAL - SE,842,501,1360
858,VIRGILIO DE MELLO FRANCO EMEF,RUA ERVA DO SERENO 15,JARDIM SAO MARTINHO,EMEF,-46.413776,-23.483425,JARDIM HELENA,Leste,"RUA RUA ERVA DO SERENO, 15",MUNICIPAL,621,0,1393
859,RECANTO VERDE SOL,R PEDRO RAMAZZANI 73,RECANTO VERDE DO SOL,EE,-46.413798,-23.614883,IGUATEMI,Leste,"RUA PEDRO RAMAZZANI, 73",ESTADUAL - SE,928,638,1703
863,PEDRO TAQUES,R COMANDANTE CARLOS RUHL 56,VILA PRINCESA ISABEL,EE,-46.413888,-23.544309,GUAIANASES,Leste,"RUA CARLOS RUHL COMANDANTE, 56",ESTADUAL - SE,283,717,1172
871,ADOLPHO PLUSKAT PROF,R CAFE DO BRASIL 130,JARDIM DOS IPES,EE,-46.414345,-23.499247,VILA CURUCA,Leste,"RUA CAFE DO BRASIL, 130",ESTADUAL - SE,728,323,1051
882,INES BREGA CORDEIRO PROFESSORA,R CENTRALINA 387,VILA PRINCESA ISABEL,EE,-46.415148,-23.545665,GUAIANASES,Leste,"RUA CENTRALINA, 387",ESTADUAL - SE,469,0,469
883,SATURNINO PEREIRA EMEF,ESTRADA IGUATEMI 4977,JARDIM PEDRA BRANCA,EMEF,-46.415249,-23.56457,CIDADE TIRADENTES,Leste,"ESTRADA IGUATEMI, 4977",MUNICIPAL,1000,0,1515
886,FORCA AEREA BRASILEIRA,R ARMANDO MAMEDE JUNIOR 450,PARQUE SANTA RITA,EE,-46.415493,-23.515503,VILA CURUCA,Leste,"RUA ARMANDO MAMEDE JUNIOR, 450",ESTADUAL - SE,497,0,953
887,CLEISE MARISA SIQUEIRA PROFA,R PEDRO RODRIGUES 99,PARQUE SANTA RITA,EE,-46.415507,-23.515747,VILA CURUCA,Leste,"RUA PEDRO RODRIGUES, 99",ESTADUAL - SE,391,874,1347
889,CAIO SERGIO POMPEU DE TOLEDO EMEF,AV NASCER DO SOL 180,CONJUNTO HABITACIONAL SANTA ETELVINA II,EMEF,-46.415615,-23.592042,CIDADE TIRADENTES,Leste,"AVENIDA NASCER DO SOL, 180",MUNICIPAL,907,0,1320
891,PLINIO CAIADO DE CASTRO DR,AV JOAO BATISTA SANTIAGO SN,PARQUE SANTA RITA,EE,-46.415687,-23.510406,VILA CURUCA,Leste,"AVENIDA JOAO BATISTA SANTIAGO, ",ESTADUAL - SE,833,0,962
893,JOSE HONORIO RODRIGUES EMEF,RUA DO POMBO CORREIO 50,,EMEF,-46.415857,-23.496451,VILA CURUCA,Leste,"RUA RUA DO POMBO CORREIO, 50",MUNICIPAL,503,0,752
894,HUMBERTO DANTAS,R SERRA DO MAR 50,VILA PRINCESA ISABEL,EE,-46.415868,-23.548671,GUAIANASES,Leste,"RUA SERRA DO MAR, 50",ESTADUAL - SE,626,0,750
896,HAYDEE HIDALGO PROFESSORA,RUA DOS LIRIOS 80,,EE,-46.416007,-23.625519,IGUATEMI,Leste,"RUA RUA DOS LIRIOS, 80",ESTADUAL - SE,391,387,778
902,DAMA ENTRE RIOS VERDES EMEF,AV FERNANDO FIGUEIREDO LINS SN,PARQUE SANTA RITA,EMEF,-46.416198,-23.515933,VILA CURUCA,Leste,"AVENIDA FERNANDO FIGUEIREDO LINS, ",MUNICIPAL,993,0,1254
903,WLADIMIR DE TOLEDO PIZA PREFEITO EMEF,RUA GIOVANNI MOSEL 73,RECANTO VERDE DO SOL,EMEF,-46.416323,-23.614219,IGUATEMI,Leste,"RUA GIOVANNI MOSEL, 73",MUNICIPAL,784,0,784
904,CELIA REGINA ANDERY BRAGA PROFESSORA EMEF,RUA HENRIQUE ADAMUS 15,JARDIM AUREA,EMEF,-46.416331,-23.564512,CIDADE TIRADENTES,Leste,"RUA HENRIQUE ADAMUS, 15",MUNICIPAL,738,0,941
905,LUIZ ROBERTO MEGA PROF EMEF,RUA HENRIQUE ADAMUS 16,VILA COSMOPOLITA,EMEF,-46.416383,-23.564563,CIDADE TIRADENTES,Leste,"RUA RUA HENRIQUE ADAMUS, 16",MUNICIPAL,800,0,1015
911,MARCELO TULMAN NETO,RUA BELADONA 372,JD MIRAGAIA,EE,-46.41682,-23.502941,VILA CURUCA,Leste,"RUA RUA BELADONA, 372",ESTADUAL - SE,241,543,1286
912,ROCCA DORDALL,RUA DOUTOR RODRIGUES DE ALMEIDA 143,,EE,-46.417102,-23.55341,GUAIANASES,Leste,"VILA BUENOS AIRES RUA DOUTOR RODRIGUES DE ALMEIDA, 143",ESTADUAL - SE,736,329,1316
917,BELIZE,EST VOVO CAROLINA SN,GUAIANAZES,EE,-46.417748,-23.594787,IGUATEMI,Leste,"ESTRADA CAROLINA VOVO, ",ESTADUAL - SE,576,535,1111
918,JOSE AMERICO DE ALMEIDA EMEF,RUA ALTOS DOS OITI 537,,EMEF,-46.417859,-23.486767,JARDIM HELENA,Leste,"RUA RUA ALTOS DOS OITI, 537",MUNICIPAL,1099,0,1686
921,CAETANO ZAMITTI MAMMANA PROF,R CARLO BIBIENA 152,PARQUE PAULISTANO,EE,-46.418008,-23.488979,JARDIM HELENA,Leste,"RUA CARLO BIBIENA, 152",ESTADUAL - SE,590,719,1309
923,MARIA LUCIA AMBROZIO PROFA,R ANTONIO JANUARIO FERRAZ 80,JARDIM ETELVINA,EE,-46.418084,-23.530212,LAJEADO,Leste,"RUA ANTONIO JANUARIO FERRAZ, 80",ESTADUAL - SE,578,0,821
924,MIGUEL HIDALGO,R ANIBAL THOMAZ GOMES 121,JARDIM NOVA GUAIANAZES,EE,-46.418095,-23.537227,LAJEADO,Leste,"RUA ANIBAL THOMAZ GOMES, 121",ESTADUAL - SE,1099,0,1260
933,MURURES EMEF,RUA DOS MURURES 434,JARDIM HELENA,EMEF,-46.418453,-23.475751,JARDIM HELENA,Leste,"RUA MURURES, 434",MUNICIPAL,919,0,1463
935,JOAO RIBEIRO DE BARROS EMEF,RUA ANANAI 968,VILA NOVA CURUCA,EMEF,-46.418532,-23.522111,LAJEADO,Leste,"RUA RUA ANANAI, 968",MUNICIPAL,1012,0,1771
937,ZIPORA RUBINSTEIN PROFESSORA,RUA IRMAO DEODORO 830,,EE,-46.418662,-23.550605,GUAIANASES,Leste,"RUA RUA IRMAO DEODORO, 830",ESTADUAL - SE,581,911,1492
938,COSME DE FARIA MAJOR,R ANIBAL THOMAZ GOMES 87,JARDIM NOVA GUAIANAZES,EE,-46.418707,-23.53783,LAJEADO,Leste,"RUA ANIBAL THOMAZ GOMES, 87",ESTADUAL - SE,713,1021,1863
939,ESCOLA DE ENSINO FUNDAMENTAL MARTIN LUTHER KING JR,AV DO PROGRESSO 100,JARDIM MARILU,EMEF,-46.418711,-23.594809,IGUATEMI,Leste,"AVENIDA AVENIDA DO PROGRESSO, 100",MUNICIPAL,702,0,1126
941,MARIA IMILDA DO SANTISSIMO SACRAMENTO MADRE EMEF,RUA GENDIROBA 210,JARDIM MIRAGAIA,EMEF,-46.419196,-23.495844,VILA CURUCA,Leste,"RUA RUA GENDIROBA, 210",MUNICIPAL,816,0,1022
942,MARIA REGINA MACHADO DE CASTRO GUIMARAES PROFA,R NOITIBO 80,VILA NOVA CURUCA,EE,-46.419284,-23.516514,VILA CURUCA,Leste,"RUA NOITIBO, 80",ESTADUAL - SE,360,711,1583
943,JOSE BORGES ANDRADE,RAINHA MARGARIDA 20,,EE,-46.419338,-23.509837,VILA CURUCA,Leste,"RUA RAINHA MARGARIDA, 20",ESTADUAL - SE,479,0,682
946,JARDIM PEDRA BRANCA,R BEGONIA REAL 200,JARDIM PEDRA BRANCA,EE,-46.419489,-23.581898,JOSE BONIFACIO,Leste,"RUA BEGONIA REAL, 200",ESTADUAL - SE,607,670,1277
948,ESTELA BORGES MORATO,R TUJUMIRIM 419,JARDIM HELENA,EE,-46.4195,-23.479411,JARDIM HELENA,Leste,"RUA TUJUMIRIM, 419",ESTADUAL - SE,413,578,1495
952,VILA NOVA CURUCA UNIDADE II,R GAIVAO 177,VILA NOVA CURUCA,EE,-46.419702,-23.517163,VILA CURUCA,Leste,"RUA GAIVAO, 177",ESTADUAL - SE,536,0,536
966,JOSE BENTO DE ASSIS PROF EMEF,RUA SAO GONCALO DO RIO DAS PEDRAS 140,VILA MARA,EMEF,-46.420738,-23.487111,JARDIM HELENA,Leste,"RUA GONCALO DO RIO DAS PEDRAS SAO, 140",MUNICIPAL,850,0,1603
967,CESAR DACORSO FILHO PROF,R JOAO GOMES DE FARIAS 205,JARDIM ETELVINA,EE,-46.420769,-23.528828,LAJEADO,Leste,"RUA JOAO GOMES DE FARIAS, 205",ESTADUAL - SE,1081,0,1348
969,SHINQUICHI AGARI,R JOAO MAXIMIANO MAFRA 351,VILA CURUCA,EE,-46.421003,-23.500943,VILA CURUCA,Leste,"RUA JOAO MAXIMIANO MAFRA, 351",ESTADUAL - SE,617,419,1167
974,FERNANDO DE AZEVEDO PROF EMEF,RUA TAPERA 415,,EMEF,-46.421405,-23.520198,VILA CURUCA,Leste,"RUA RUA TAPERA, 415",MUNICIPAL,761,0,1075
975,CLOTILDE ROSA HENRIQUES ELIAS PROFA EMEF,RUA ARROIO CAMPO BOM 215,CONJUNTO HABITACIONAL SANTA ETELVINA III,EMEF,-46.421521,-23.587043,JOSE BONIFACIO,Leste,"RUA ARROIO CAMPO BOM, 215",MUNICIPAL,808,0,1327
983,RITA PINTO DE ARAUJO PROFESSORA,AV SAPOPEMBA 30500,CIDADE SATELITE SANTA BARBARA,EE,-46.422342,-23.61916,IGUATEMI,Leste,"KM 30,5 SAPOPEMBA, 30500",ESTADUAL - SE,783,0,783
984,RAIMUNDO CORREIA EMEF,RUA DOUTOR JOSE DE PORCIUNCULA 986,PARQUE PAULISTANO,EMEF,-46.422458,-23.482654,JARDIM HELENA,Leste,"RUA JOSE DE PORCIUNCULA DOUTOR, 986",MUNICIPAL,817,0,1601
986,PEDRO VIRIATO PARIGOT DE SOUZA ENGENHEIRO,R BENJAMIN CAPUSSO 836,VILA CURUCA,EE,-46.422573,-23.508247,VILA CURUCA,Leste,"RUA BENJAMIN CAPUSSO, 836",ESTADUAL - SE,397,799,1373
987,ESTHER DE FIGUEIREDO FERRAZ,R PAULO GRACINDO 267,CONJUNTO HABITACIONAL FAZENDA DO CARMO,EE,-46.422602,-23.566866,JOSE BONIFACIO,Leste,"RUA PAULO GRACINDO, 267",ESTADUAL - SE,351,0,351
994,HENRIQUE SOUZA FILHO HENFIL EMEF,RUA ERICO SEMER SN,,EMEF,-46.423252,-23.594868,IGUATEMI,Leste,"RUA RUA ERICO SEMER, ",MUNICIPAL,538,0,738
1000,MARIO COVAS GOVERNADOR EMEF,RUA 25 53,VILA COSMOPOLITA,EMEF,-46.423945,-23.564829,JOSE BONIFACIO,Leste,"RUA RUA 25, 53",MUNICIPAL,1133,0,1716
1002,NANCY DE OLIVEIRA FIDALGO PROFA,R MIGUEL ARCANJO DUTRA SN,JARDIM SANTA TEREZINHA (ZONA LESTE),EE,-46.424328,-23.523784,LAJEADO,Leste,"RUA MIGUEL ARCANJO DUTRA, ",ESTADUAL - SE,691,605,1352
1004,HECKEL TAVARES,AV DOUTOR JOSE ARTUR NOVA 2737,PARQUE PAULISTANO,EE,-46.424585,-23.474853,JARDIM HELENA,Leste,"AVENIDA JOSE ARTUR NOVA DOUTOR, 2737",ESTADUAL - SE,533,787,1437
1006,CRISTINA DE CASTRO PAES PROFESSORA,AV DOUTOR JOSE ARTUR NOVA 2707,PARQUE PAULISTANO,EE,-46.424664,-23.474913,JARDIM HELENA,Leste,"AVENIDA JOSE ARTUR NOVA DOUTOR, 2707",ESTADUAL - SE,592,0,982
1010,CONJUNTO HABITACIONAL ITAQUERA IV I,R AQUARELA DO BRASIL 20,CONJUNTO RESIDENCIAL JOSE BONIFACIO,EE,-46.425176,-23.550796,JOSE BONIFACIO,Leste,"RUA AQUARELA DO BRASIL, 20",ESTADUAL - SE,452,0,452
1019,EUNICE MARQUES MOURA BASTOS PROFA,R NARCEJA 100,VILA NOVA CURUCA,EE,-46.425602,-23.516137,VILA CURUCA,Leste,"RUA NARCEJA, 100",ESTADUAL - SE,796,520,1555
1022,JUAN CARLOS ONETTI ESCRITOR,RUA CAMUTANGA SN,CONJUNTO JOSE BONIFACIO,EE,-46.425654,-23.565954,JOSE BONIFACIO,Leste,"RUA RUA CAMUTANGA, ",ESTADUAL - SE,332,956,1288
1025,JOSE ERMIRIO DE MORAIS SENADOR EMEF,RUA SAO BRAS DO SUACUI 159,,EMEF,-46.426089,-23.477618,JARDIM HELENA,Leste,"RUA RUA SAO BRAS DO SUACUI, 159",MUNICIPAL,637,0,743
1028,MALLET MARECHAL EMEF,RUA GENERAL MOREIRA COUTO 72,JARDIM SAO PEDRO,EMEF,-46.42631,-23.549533,JOSE BONIFACIO,Leste,"RUA MOREIRA COUTO GENERAL, 72",MUNICIPAL,521,0,867
1030,FRANCISCO DE ASSIS PIRES CORREA PROFESSOR,RUA SILVIANOPOLIS 20,,EE,-46.426443,-23.547045,JOSE BONIFACIO,Leste,"ITAQUERA RUA SILVIANOPOLIS, 20",ESTADUAL - SE,349,1021,1499
1034,CARMELINDA MARQUES PEREIRA PROFESSORA,R BORZEGUIM 90,JARDIM ALTO ALEGRE (SAO RAFAEL),EE,-46.426675,-23.611495,IGUATEMI,Leste,"RUA BORZEGUIM, 90",ESTADUAL - SE,611,731,1386
1043,SUMIE IWATA PROFESSORA,RUA PROFESSORA LUCILA CERQUEIRA 100,,EE,-46.427196,-23.549531,JOSE BONIFACIO,Leste,"RUA RUA PROFESSORA LUCILA CERQUEIRA, 100",ESTADUAL - SE,206,320,866
1051,ARTUR NEIVA EMEF,AV NSRA DE GUADALUPE 212,JARDIM HELENA,EMEF,-46.427929,-23.538851,JOSE BONIFACIO,Leste,"AVENIDA GUADALUPE NOSSA SENHORA, 212",MUNICIPAL,1006,0,1121
1057,DIOGO DE FARIA DR,R SANTA ROSA DE LIMA 591,PARQUE PAULISTANO,EE,-46.428536,-23.486109,JARDIM HELENA,Leste,"RUA ROSA DE LIMA SANTA, 591",ESTADUAL - SE,1087,418,1679
1063,BENEDITO CALIXTO EMEF,RUA LUIS MEDEIROS DA SILVA 195,JARDIM SAO PEDRO,EMEF,-46.429118,-23.546328,JOSE BONIFACIO,Leste,"RUA LUIS MEDEIROS DA SILVA, 195",MUNICIPAL,1257,0,2368
1066,PEDRO DE FRONTIN ALMIRANTE EMEF,RUA JOSE FERREIRA CRESPO 495,,EMEF,-46.429476,-23.499578,SAO MIGUEL,Leste,"RUA RUA JOSE FERREIRA CRESPO, 495",MUNICIPAL,873,0,1059
1072,FRANCISCO PEREIRA DE SOUZA FILHO PROF,R GONCALVES RIBEIRO 50,PARQUE PAULISTANO,EE,-46.43012,-23.482077,JARDIM HELENA,Leste,"RUA GONCALVES RIBEIRO, 50",ESTADUAL - SE,494,851,1654
1079,AGUAS DE MARCO EMEF,RUA AGUAS DE MARCO SN,CONJUNTO RESIDENCIAL JOSE BONIFACIO,EMEF,-46.430844,-23.553279,JOSE BONIFACIO,Leste,"RUA AGUAS DE MARCO, ",MUNICIPAL,767,0,974
1083,MARIA DE LOURDES VIEIRA,R PEDROSO DA SILVA 744,PARQUE PAULISTANO,EE,-46.431907,-23.489623,JARDIM HELENA,Leste,"RUA PEDROSO DA SILVA, 744",ESTADUAL - SE,517,545,1409
1088,JOSE RIGHETTO SOBRINHO PROF,R CRIUVA 380,VILA PROGRESSO (ZONA LESTE),EE,-46.432225,-23.517194,SAO MIGUEL,Leste,"RUA CRIUVA, 380",ESTADUAL - SE,764,411,1175
1092,JULIO DINIS,R JUCARAL 170,PDA QUINZE,EE,-46.432417,-23.53143,ITAQUERA,Leste,"RUA R JUCARAL, 170",ESTADUAL - SE,733,0,733
1093,JOSE MARIO PIRES AZANHA PROFESSOR EMEF,R CHA DOS JESUITAS 72,VILA PROGRESSO (ZONA LESTE),EMEF,-46.432591,-23.523238,SAO MIGUEL,Leste,"RUA CHA DOS JESUITAS, 72",MUNICIPAL,821,0,1063
1094,SALVADOR ALLENDE GOSSENS PRESIDENTE,R DOMINGOS LISBOA 139,CONJUNTO RESIDENCIAL JOSE BONIFACIO,EE,-46.432967,-23.538364,JOSE BONIFACIO,Leste,"RUA DOMINGOS LISBOA, 139",ESTADUAL - SE,122,242,473
1096,DARIO DE QUEIROZ PROF,R LUIS ATILIO ROSSI 75,CIDADE NITRO OPERARIA,EE,-46.433036,-23.494141,SAO MIGUEL,Leste,"RUA LUIS ATILIO ROSSI, 75",ESTADUAL - SE,267,610,1236
1101,ANTONIETA DE SOUZA ALCANTARA,R PIRAMIDE DOS PIQUES 101,JARDIM DA LARANJEIRA (ZONA LESTE),EE,-46.433458,-23.606523,IGUATEMI,Leste,"RUA PIRAMIDE DOS PIQUES, 101",ESTADUAL - SE,893,531,1447
1108,PAULO ROLIM LOUREIRO DOM EMEF,RUA JOAO NICARIO ELEUTERIO 374,CIDADE NOVA SAO MIGUEL,EMEF,-46.434239,-23.509072,SAO MIGUEL,Leste,"RUA JOAO NICARIO ELEUTERIO, 374",MUNICIPAL,1078,0,1870
1111,INDIANA ZUYCHER SIMOES DE JESUS PROFESSORA,R INACIO DONATI 200,CONJUNTO RESIDENCIAL JOSE BONIFACIO,EE,-46.434578,-23.540526,JOSE BONIFACIO,Leste,"RUA INACIO DONATI, 200",ESTADUAL - SE,1080,0,1222
1112,JOAO AUGUSTO BREVES DR EMEF,RUA CECILIA ITER 746,,EMEF,-46.434609,-23.521601,SAO MIGUEL,Leste,"RUA RUA CECILIA ITER, 746",MUNICIPAL,1000,0,1440
1113,ATAULPHO ALVES,R MARIA SUSANO POLILO 485,VILA ROSARIA,EE,-46.434674,-23.502095,SAO MIGUEL,Leste,"RUA MARIA SUSANO POLILO, 485",ESTADUAL - SE,193,788,1277
1115,SALIM FARAH MALUF PROFESSOR,R JARDIM TAMOIO 100,CONJUNTO RESIDENCIAL JOSE BONIFACIO,EE,-46.4348863961,-23.5544399871,JOSE BONIFACIO,Leste,"RUA JARDIM TAMOIO, 100",ESTADUAL - SE,754,412,1594
1116,JARDIM DAS LARANJEIRAS EMEF,RUA LUISA SARAZIM 139,,EMEF,-46.435041,-23.60443,IGUATEMI,Leste,"RUA RUA LUISA SARAZIM, 139",MUNICIPAL,912,0,1249
1118,TERCIO MORAES PEREIRA REV,R PEDRO SOARES DE ANDRADE 775,VILA ROSARIA,EE,-46.435234,-23.501631,SAO MIGUEL,Leste,"RUA PEDRO SOARES DE ANDRADE, 775",ESTADUAL - SE,0,491,491
1132,GALILEO EMENDABILI ESCULTOR,R JERIBATUBA 700,PARADA XV DE NOVEMBRO,EE,-46.43627,-23.528198,ITAQUERA,Leste,"RUA JERIBATUBA, 700",ESTADUAL - SE,803,0,928
1133,MARIO REYS COMENDADOR,R JERIBATUBA 102,PARADA XV DE NOVEMBRO,EE,-46.436337,-23.527661,ITAQUERA,Leste,"RUA JERIBATUBA, 102",ESTADUAL - SE,320,654,986
1135,JOAO CASTELLANO PROFESSOR,R TOMOICHI SHIMIZU 758,COLONIA (ZONA LESTE),EE,-46.436491,-23.576001,JOSE BONIFACIO,Leste,"RUA TOMOICHI SHIMIZU, 758",ESTADUAL - SE,225,0,225
1138,YERVANT KISSAJIKIAN,R PAISAGEM NOTURNA 353,CONJUNTO RESIDENCIAL JOSE BONIFACIO,EE,-46.437085,-23.552824,JOSE BONIFACIO,Leste,"RUA PAISAGEM NOTURNA, 353",ESTADUAL - SE,126,656,818
1139,LUIZ VAZ DE CAMOES,R JOAO PEDRO LUNA 132,CONJUNTO RESIDENCIAL JOSE BONIFACIO,EE,-46.437169,-23.549807,JOSE BONIFACIO,Leste,"RUA JOAO PEDRO LUNA, 132",ESTADUAL - SE,925,0,959
1147,ARLINDO PINTO DA SILVA PROF,R MARCION 274,JARDIM LAJEADO,EE,-46.438622,-23.514145,SAO MIGUEL,Leste,"RUA MARCION, 274",ESTADUAL - SE,397,214,614
1151,MANOEL DE NOBREGA DEPUTADO,AV NORDESTINA 1646,CIDADE NOVA SAO MIGUEL,EE,-46.439082,-23.50651,SAO MIGUEL,Leste,"AVENIDA NORDESTINA, 1646",ESTADUAL - SE,243,0,243
1152,SIMAO MATHIAS PROFESSOR,AV RAGUEB CHOHFI 4757,JARDIM TRES MARIAS,EE,-46.439136,-23.59452,IGUATEMI,Leste,"AVENIDA RAGUEB CHOHFI, 4757",ESTADUAL - SE,0,1619,1884
1157,JOSE DE ANCHIETA PADRE EMEF,AV INAJA-GUACU 13,VILA PROGRESSO (ZONA LESTE),EMEF,-46.439854,-23.514298,SAO MIGUEL,Leste,"AVENIDA INAJA-GUACU, 13",MUNICIPAL,812,0,1269
1162,DOM PEDRO I,R AMERICO GOMES DA COSTA 59,VILA AMERICANA,EE,-46.43996,-23.493527,SAO MIGUEL,Leste,"RUA AMERICO GOMES DA COSTA, 59",ESTADUAL - SE,0,1526,1565
1164,LUIS SAIA ARQUITETO EMEF,RUA AMERICO GOMES DA COSTA 93,VILA AMERICANA,EMEF,-46.440274,-23.494223,SAO MIGUEL,Leste,"RUA AMERICO GOMES DA COSTA, 93",MUNICIPAL,923,0,1454
1167,RUTH CABRAL TRONCARELLI PROFESSORA,R ANTONIO GANDINI 690,ITAQUERA,EE,-46.440472,-23.537917,ITAQUERA,Leste,"RUA ANTONIO GANDINI, 690",ESTADUAL - SE,597,699,1296
1169,MARIA DE LOURDES ARANHA DE ASSIS PACHECO PROFESSORA,R ANGELO ANDRADE 51,CONJUNTO RESIDENCIAL JOSE BONIFACIO,EE,-46.440564,-23.543391,JOSE BONIFACIO,Leste,"RUA ANGELO ANDRADE, 51",ESTADUAL - SE,586,860,1549
