ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME,REGISTRO,ENDERECO,NUMERO,BAIRRO,REFERENCIA
610,-46.514417,-23.510118,355030818000052,3550308005137,18,CANGAIBA,21,PENHA,Leste,Leste 1,VILA BUENOS AIRES,3047-3,AV BUENOS AIRES,90.000000,VL BUENOS AIRES,ESTRADA DE SAO MIGUEL
4,-46.513497,-23.520892,355030859000173,3550308005145,60,PENHA,21,PENHA,Leste,Leste 1,VILA NOVA GRANADA,3048-1,RUA FRANCISCO DE OLIVEIRA BRAGA,13.000000,VL NOVA GRANADA,RUA OLIVIA DE OLIVEIRA
385,-46.514733,-23.532481,355030891000062,3550308005075,93,VILA MATILDE,21,PENHA,Leste,Leste 1,VILA GUILHERMINA,3049-0,RUA ASSIS VALENTE C GIL RIBEIRO,640.000000,VL GUILHERMINA,PRACA PORTO FERREIRA
361,-46.497529,-23.526408,355030859000131,3550308005144,60,PENHA,21,PENHA,Leste,Leste 1,JARDIM TRES MARIAS,3050-3,RUA MUNICIPAL,1213.000000,TRES MARIA,SEVEN BOYS-FABRICA DE BISCOITO
853,-46.423820,-23.497585,355030884000100,3550308005253,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,VILA CURUCA,3051-1,RUA IVOTURUCAIA,411.000000,VL CURUCA VELHA,SALAO DE FESTA NORDESTAO
795,-46.568506,-23.571242,355030801000004,3550308005041,01,AGUA RASA,25,MOOCA,Leste,Leste 1,VILA EMA,3052-0,RUA DR JOAO BIZARRO DA NAVE,S/N,VL EMA,PROXIMO AO LARGO SANTA CLARA
279,-46.749956,-23.408068,355030861000001,3550308005242,62,PERUS,1,PERUS,Norte,Norte 1,PERUS,3053-8,RUA JOAO BATISTIA FANTON,3.000000,VL FONTON,TV RUA SANTA TEREZINHA
261,-46.594228,-23.455184,355030881000018,3550308005134,83,TREMEMBE,6,JACANA / TREMENBE,Norte,Norte 2,JARDIM TREMEMBE,3054-6,RUA TEREZA BORTOLO,S/N,JD TREMEMBE,CEMITERIO TREMEMBE
110,-46.749534,-23.550548,355030841000090,3550308005108,40,JAGUARE,8,LAPA,Oeste,Oeste,JAGUARE,3055-4,RUA ROLANDIA,S/N,JAGUARE,TV AV CORIFEU DE A MARQUES
881,-46.560124,-23.600097,355030893000074,3550308005083,93,VILA PRUDENTE,29,VILA PRUDENTE,LESTE,LESTE 1,Flor do Morro,3056-2,,317,Vila Alpina,
228,-46.551732,-23.577778,355030872000113,3550308005080,74,SAO LUCAS,29,VILA PRUDENTE / SAPOPEMBA,Leste,Leste 1,JARDIM TIALHA,3057-0,RUA PINTO DA LUZ,329.000000,JD TIALHA,ENTRE BENTO SABINO REIS E VAUT
477,-46.635908,-23.490683,355030870000071,3550308005065,71,SANTANA,5,SANTANA / TUCURUVI,Norte,Norte 2,ITAICY,3058-9,RUA ITAICY,S/N,STA TEREZINHA,TV CONS MOREIRA DE BARROS
130,-46.685337,-23.480294,355030811000123,3550308005120,11,BRASILANDIA,3,FREGUESIA / BRASILANDIA,Norte,Norte 1,VILA BANCARIA,3059-7,RUA MARQUES DO RECIFE,330.000000,VL BANCARIA,TV AV ITABERABA ALTURA 2000
540,-46.519073,-23.558216,355030804000067,3550308005151,04,ARICANDUVA,26,ARICANDUVA I FORMOSA I CARRAO,Leste,Leste 1,PARQUE MARIA LUIZA,3060-0,AV PROF CARLOS CALIOLLI,130.000000,PQ MARIA LUIZA,PAREL AV RIO DAS PEDRAS
615,-46.549525,-23.587643,355030872000034,3550308005081,74,SAO LUCAS,29,VILA PRUDENTE / SAPOPEMBA,Leste,Leste 1,PARQUE SAO LUCAS,3061-9,RUA DOMINGOS PIRES BRITO,S/N,PQ SAO LUCAS,PQ SAO LUCAS
369,-46.759877,-23.501275,355030840000022,3550308005109,39,JAGUARA,8,LAPA,Oeste,Oeste,VILA PIAUI,3063-5,RUA FLOR CACHOEIRA E S DO TEIXEIRA,48.000000,VL PIAUI,RUA NILVA
706,-46.623382,-23.610490,355030827000070,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,PORONGABA,3064-3,RUA MATIAS TEIXEIRA,165.000000,BOSQUE DA SAUDE,TV RUA ITABORAI
283,-46.680461,-23.557885,355030845000210,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,PINHEIROS,3065-1,PC BENEDITO CALIXTO,251.000000,PINHEIROS,CARD ARCO VERDE C TEOD SAMPAIO
349,-46.709119,-23.498138,355030863000103,3550308005112,64,PIRITUBA,2,PIRITUBA / JARAGUA,Norte,Norte 1,JARDIM SAO JOSE,3067-8,RUA PDE MARIANO RONCHI,1.000000,JD SAO JOSE,TV RIO VERDE
883,-46.753431,-23.662033,355030846000179,3550308005229,46,JD SAO LUIS,18,M'BOI MIRIM,SUL,SUL 2,Parque Santo Ant¶nio,3069-4,,10,Parque Santo Ant¶nio,
605,-46.615774,-23.584190,355030834000067,3550308005043,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,SANTA EULALIA,3070-8,RUA MONTE ALVERNE,S/N,VL STA EULALIA,ENTRE RUA CARITIANA E PEACABA
651,-46.663787,-23.504885,355030821000094,3550308005030,21,CASA VERDE,4,CASA VERDE / CACHOEIRINHA,Norte,Norte 1,JARDIM DAS LARANJEIRAS,3071-6,RUA FREDERICO PENTEADO JUNIOR,11.000000,CASA VERDE,AV.CASA VERDE ALTURA 2816
786,-46.614962,-23.526769,355030856000003,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,CACHOEIRA,3073-2,RUA CAP MOR PASSOS,225.000000,PARI,TV DA RUA CACHOEIRA
98,-46.509959,-23.579719,355030804000119,3550308005151,04,ARICANDUVA,26,ARICANDUVA I FORMOSA I CARRAO,Leste,Leste 1,VILA NOVA YORK,3074-0,RUA MAL MARQUES PORTO,S/N,VL NOVA YORK,TV AV NACIONALISTAS
778,-46.510475,-23.543726,355030891000016,3550308005076,93,VILA MATILDE,21,PENHA,Leste,Leste 1,VILA TALARICO,3075-9,RUA BENTO QUIRINO,399.000000,VL TALARICO,GARAGEM ONIBUS VILA ESPERANCA
16,-46.674127,-23.486672,355030850000100,3550308005060,50,LIMAO,4,CASA VERDE / CACHOEIRINHA,Norte,Norte 1,SANTA MARIA,3077-5,RUA TOMAZ ANTONIO VILANE,417.000000,VL STA MARIA,TV AV DEP EMILIO CARLOS
40,-46.739978,-23.506062,355030895000039,3550308005110,73,SAO DOMINGOS,2,PIRITUBA / JARAGUA,Norte,Norte 1,PARQUE SAO DOMINGOS,3078-3,RUA BRIG HENRIQUE FORTINELLI,132.000000,PQ SAO DOMINGUES,PORT 17/94
99,-46.694063,-23.469530,355030811000128,3550308005120,11,BRASILANDIA,3,FREGUESIA / BRASILANDIA,Norte,Norte 1,GUARIROBA,3079-1,RUA JOSE FELIX ALVES PACHECO,209.000000,VL BRASILANDIA,DEPOSITO COMBARA DE CONSTRUCAO
766,-46.527995,-23.585527,355030876000314,3550308005155,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,COLORADO,3080-5,RUA PEDRO VITORATO,474.000000,JD COLORADO,JD COLORADO VILA PRUDENTE
838,-46.655592,-23.511987,355030821000059,3550308005030,21,CASA VERDE,4,CASA VERDE / CACHOEIRINHA,Norte,Norte 1,MARAMBAIA,3081-3,RUA MARAMBAIA,25.000000,CASA VERDE,PONTE DA CASA VERDE
24,-46.479092,-23.531393,355030805000045,3550308005146,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,JARDIM COIMBRA,3082-1,RUA PITAGORAS,579.000000,JD COIMBRA,RUA CLAUDIO BARTOLOMEU
661,-46.592103,-23.634910,355030868000056,3550308005087,69,SACOMA,13,IPIRANGA,Sul,Sul 1,VILA ARAPUA,3083-0,RUA RIZZIERI NEGRINI,199.000000,VL ARAPUA,COLOMBO FLORENCE C ANT HERDEIR
351,-46.469314,-23.506456,355030887000096,3550308005195,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,LIMOEIRO,3084-8,AV MANOEL DOS SANTOS BRAGA,251.000000,LIMOEIRO,PROX GAR ON PENHA S MIGUEL
375,-46.711729,-23.680429,355030879000004,3550308005220,81,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,VELEIROS,3085-6,RUA DAS PAINEIRAS,S/N,VELEIROS,RUAS MAR DEL PLATA /PE POLMAN
444,-46.741113,-23.672184,355030846000001,3550308005222,45,JARDIM SAO LUIS,18,M BOI MIRIM,Sul,Sul 2,PIRAPORINHA,3087-2,RUA ESTEVAM FERNANDES,S/N,PIRAPORINHA,TV ES M BOI MIRIM
337,-46.666230,-23.669407,355030822000113,3550308005164,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,VILA CONSTANCIA,3090-2,RUA SALVADOR RODRIGUES NEGRAO,38.000000,VL CONSTANCIA,JD.DAS OLIVEIRAS CIDADE ADEMAR
340,-46.488891,-23.484792,355030828000129,3550308005139,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,BRASILIA,3092-9,RUA BELIZARIO BENITES,115.000000,JD VERONIA,ESTACAO ERMELINO MATARAZZO
718,-46.462626,-23.623358,355030875000026,3550308005211,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM ESTER,3093-7,AV MENDONCA E VASCONCELOS,108.000000,JD ESTER,TV ES SAPOPEMBA ALTURA 21000
593,-46.477444,-23.570153,355030857000048,3550308005204,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,JARDIM NOSSA SENHORA DO CARMO,3094-5,RUA ESTEVAO DIAS VERGARA,700.000000,JD NSRA DO CARMO,TV AV MARIA LUIZA AMERICANO
868,-46.435925,-23.554782,355030847000061,3550308005263,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,COHAB III,3095-3,RUA FREI ANTONIO FAGGIANO,41.000000,ITAQUERA,RUA ANTONIO CAPUZZI
327,-46.515437,-23.609718,355030876000136,3550308005160,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,JARDIM PLANALTO,3097-0,RUA RIO HIPIAUGUI,150.000000,JD PLANALTO,JD PLANALTO VILA PRUDENTE
450,-46.508222,-23.504128,355030818000046,3550308005137,18,CANGAIBA,21,PENHA,Leste,Leste 1,JARDIM DANFER,3098-8,RUA JOSE DA PENHA,8.000000,JD DANFER,PONTO FINAL ONIBUS JD.DANFER
535,-46.398572,-23.493703,355030836000157,3550308005249,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,VILA ALABAMA,3099-6,AV ITAIM,150.000000,ITAIM PAULISTA,ESTACAO ITAIM PAULISTA
810,-46.776721,-23.674383,355030819000051,3550308005232,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,JARDIM JANGADEIRO,3100-3,RUA ROSARIO SCAMARTI,,JD JANGADEIRO,TV RUA ROSARIO ESCARNADI
315,-46.732728,-23.657094,355030846000235,3550308005225,45,JARDIM SAO LUIS,18,M BOI MIRIM,Sul,Sul 2,JARDIM IBIRAPUERA,3101-1,RUA SALGUEIRO DO CAMPO,110.000000,JD IBIRAPUERA,PX AO N. 384 E 856
22,-46.734056,-23.585422,355030812000047,3550308005180,12,BUTANTA,10,BUTANTA,Oeste,Oeste,JARDIM PERI PERI,3102-0,RUA PLINIO SALGADO,,BUTANTA,PROXIMO A REGIONAL DO BUTANTA
528,-46.776593,-23.645283,355030817000078,3550308005237,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,JARDIM ROSANA,3103-8,RUA CARLOS NAHAS,,JD ROSANA,TV AV CARLOS LACERDA
722,-46.793137,-23.599812,355030865000088,3550308005239,66,RAPOSO TAVARES,10,BUTANTA,Oeste,Oeste,JARDIM JOAO XXIII,3104-6,AV VATICANO,19.000000,JD JOAO XXIII,S/INFOR
471,-46.742634,-23.690676,355030846000157,3550308005221,45,JARDIM SAO LUIS,18,M BOI MIRIM,Sul,Sul 2,ALTO DA RIVIEIRA,3106-2,RUA MONS JOAO PEDRO FUSENIG,,JD STA GERTRUDES,REPREZA DO GUARAPIRANGA
846,-46.486073,-23.593759,355030873000062,3550308005154,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,RIBEIRAO DAS PEDRAS,3107-0,RUA ANGELO DE CANDIA,359.000000,JD NOVE DE JULHO,PARAL AV M BEI E AM RODRIGUES
677,-46.464667,-23.501307,355030887000029,3550308005193,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,JOSE NUNES,3110-0,AV PAU D'ARCO ROXO,220.000000,CID PEDRO JOSE NUNES,CIDADE PEDRO JOSE NUNES
844,-46.439746,-23.517744,355030874000031,3550308005197,76,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,PARQUE SONIA,3111-9,RUA INAJA GUACU,S/N,VL PROGRESSO,ENTRE R BEATRIZ MELO/F.SOUZA
801,-46.498512,-23.613062,355030876000052,3550308005209,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,JARDIM SAPOPEMBA,3112-7,RUA JOAO LOPES DE LIMA,300.000000,JD SAPOPEMBA,TV AV SAPOPEMBA ALTURA 13000
338,-46.667367,-23.753107,355030830000192,3550308005280,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,JARDIM ELIANA,3113-5,RUA AMAZONAS MARCONDES,S/N,COCAIA,CONJUNTO FARIA LIMA
311,-46.683202,-23.450277,355030811000178,3550308005190,11,BRASILANDIA,3,FREGUESIA / BRASILANDIA,Norte,Norte 1,JARDIM VISTA ALEGRE,3116-0,RUA ITATIBA DO SUL,4.000000,JD VISTA ALEGRE,C/RUA FIRMINOPOLIS
111,-46.668222,-23.459034,355030813000169,3550308005126,13,CACHOEIRINHA,4,CASA VERDE / CACHOEIRINHA,Norte,Norte 1,JARDIM SANTA CRUZ,3118-6,RUA MONTE SAO MARTINHO,349.000000,JD STA CRUZ,TV AV GENERAL PENHA BRASIL
702,-46.411756,-23.488748,355030844000035,3550308005245,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,JARDIM MAIA,3124-0,RUA FRANCISCO ANTONIO MEIRA,S/N,JD MAIA,RUA ARVORE DO VIAJANTE
265,-46.407014,-23.508192,355030884000116,3550308005248,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,JARDIM CAMPOS,3127-5,RUA LAGOA CAJUBA,S/N,JD CAMPOS,
150,-46.679850,-23.617221,355030815000139,3550308005101,15,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,GIL EANES,3129-1,RUA GIL EANES,S/N,CAMPO BELO,
344,-46.755043,-23.811256,355030855000214,3550308005300,56,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,JARDIM DOS ALAMOS,3132-1,RUA HENRIQUE ROSCHEL CHRISTI,S/N,JD DOS ALAMOS,
461,-46.479726,-23.618004,355030873000156,3550308005206,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,SANTA ADELIA,3134-8,RUA CACHOEIRA DE MINAS,S/N,JD STA ADELIA,
86,-46.674092,-23.582945,355030835000109,3550308005051,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,CHACARA ITAIM,3137-2,RUA PROF TAMANDARE DE TOLEDO,S/N,JD PAULISTA,
524,-46.543023,-23.510430,355030818000148,3550308005073,18,CANGAIBA,21,PENHA,Leste,Leste 1,CANGAIBA,3139-9,RUA BARTOLOMEU QUADROS,S/N,CANGAIBA,
117,-46.446927,-23.517679,355030837000211,3550308005200,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,JARDIM RUTH,3140-2,RUA FLOR DE PELICANO,S/N,JD CASA PINTADA,IMPERADOR E GRAMA DA PRAIA
804,-46.443992,-23.497498,355030874000088,3550308005196,76,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,VILA SILVESTRE,3142-9,AV ANTONIO BERNARDO SILVESTRE,S/N,VL SAO SILVESTRE,
878,-46.625299,-23.592864,355030890000053,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CHACARA KLABIM,3145-3,RUA VOLTAIRE C/ PEDRO NICOLE,S/N,JD VL MARIANA,AV PREF FABIO PRADO
697,-46.419087,-23.546259,355030831000083,3550308005265,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,VILA PRINCESA ISABEL,3146-1,RUA COMTE CARLOS RHUL,,,VL PRINCESA ISABEL
131,-46.734704,-23.441668,355030842000215,3550308005186,41,JARAGUA,2,PIRITUBA / JARAGUA,Norte,Norte 1,PARQUE NACOES UNIDAS,3147-0,RUA CIRIACO JIMENEZ,S/N,PQ NACOES UNIDAS,
667,-46.500135,-23.590660,355030873000182,3550308005154,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,SAO MATEUS,3149-6,RUA SERITINGA,S/N,SAO MATEUS,RUA PEDRINOPOLIS E CAMPO FLORI
629,-46.427716,-23.515696,355030884000138,3550308005253,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,VILA NOVA CURUCA,3151-8,RUA ARVORE DE CERA,S/N,JD NOVA CURUCA,
828,-46.446846,-23.596678,355030833000002,3550308005274,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JARDIM AUGUSTO,3155-0,RUA HELIODORO PAIVA,S/N,JARD M AUGUSTO,SAO MATEUS
730,-46.445011,-23.625072,355030875000109,3550308005278,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM SANTO ANDRE,3157-7,RUA AFONSO FURTADO DE CASTRO,,JARDIM SANTO ANDRE,
779,-46.752532,-23.436029,355030842000152,3550308005185,41,JARAGUA,2,PIRITUBA / JARAGUA,Norte,Norte 1,VILA AURORA,3158-5,RUA ALEIXOS JAFET,,VILA AURORA,RUA LORENZO LATORRE
97,-46.458548,-23.515928,355030837000244,3550308005199,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,RAINHA DA NOITE,3160-7,RUA RODOLFO BARBOSA DE CASTRO,,PARQUE GUARANI,
785,-46.475465,-23.612345,355030873000115,3550308005206,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JARDIM VERA CRUZ NOTURNA,3162-3,AV SAPOPEMBA,,SAO MATEUS,RUA JULIO CEZAR MOREIRA
489,-46.632986,-23.470290,355030851000023,3550308005130,51,MANDAQUI,5,SANTANA / TUCURUVI,Norte,Norte 2,MANDAQUI,3400-2,RUA GENERAL JOSE ALMEIDA BOTELHO,,MANDAQUI,
617,-46.443256,-23.606667,355030833000083,3550308005274,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,VENEZA DO AMOR,3401-0,TV VENEZA DO AMOR,S/N,JD SAO JOSE,ABAST
814,-46.535194,-23.542261,355030820000028,3550308005078,20,CARRAO,26,ARICANDUVA I FORMOSA I CARRAO,Leste,Leste 1,TIUBA,3402-9,RUA TIUBA,,VL MANCHESTER,
764,-46.631075,-23.556760,355030849000097,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,SAO PAULO,4001-0,RUA DR PEDRO SEVERIANO,S/N,LIBERDADE,BAIXOS VIADUTO DO GLICERIO
294,-46.628307,-23.568627,355030849000008,3550308005007,49,LIBERDADE,9,SE,Centro,Centro,BATURITE,4002-9,RUA OLIVEIRA PEIXOTO,79.000000,ACLIMACAO,TV DA RUA ALMEIDA TORRES
3,-46.610379,-23.536143,355030810000027,3550308005005,10,BRAS,25,MOOCA,Leste,Leste 1,CONCORDIA,4003-7,RUA SAMPSON C MENDES JUNIOR,S/N,BRAS,TV RUA BRESSER
405,-46.600532,-23.552713,355030853000056,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,MOOCA MODERNA,4004-5,RUA DOS TRILHOS C BRESSER,869.000000,MOOCA,TV RUA BRESSER
517,-46.624449,-23.529308,355030856000021,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,CANINDE,4005-3,RUA VIDAL DE NEGREIROS,76.000000,CANINDE,TV AV CRUZEIRO DO SUL
378,-46.623916,-23.583920,355030890000044,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,JARDIM DA GLORIA,4007-0,RUA PROFESSOR MACEDO SOARES,276.000000,JD DA GLORIA,TV AV LINS DE VASCONCELOS
266,-46.644437,-23.579008,355030890000158,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,AMBROSINA,4008-8,RUA ECA DE QUEIROZ,374.000000,VL MARIANA,PROXIMO AV 23 DE MAIO
749,-46.612683,-23.573847,355030834000094,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,VILA MONUMENTO,4009-6,RUA GUINLE C/ FREDERICO V MARTIUS,95.000000,VL MONUMENTO,TRAVESSA RUA MARIANO PROCOPIO
437,-46.596758,-23.561117,355030853000001,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,MOOCA,4010-0,RUA MADRE DE DEUS,604.000000,MOOCA,TV RUA VISCONDE DE INHUMIRIM
217,-46.687672,-23.544220,355030860000081,3550308005056,61,PERDIZES,8,LAPA,Oeste,Oeste,SUMAREZINHO,4011-8,RUA CAYOWAA,2008.000000,SUMAREZINHO,AV HEITOR PENTEADO
62,-46.705700,-23.579231,355030854000027,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,BIBI,4012-6,PC ROBERTO GOMES PEDROSA,520.000000,ITAIM BIBI,PC ROBERTO GOMES PEDROSA
768,-46.688375,-23.532548,355030860000208,3550308005057,61,PERDIZES,8,LAPA,Oeste,Oeste,ALTO DE VILA POMPEIA,4013-4,RUA TAVARES BASTOS,901.000000,VL POMPEIA,RUA BARAO DO BANANAL
23,-46.625545,-23.501514,355030870000005,3550308005064,71,SANTANA,5,SANTANA / TUCURUVI,Norte,Norte 2,SANTANA,4015-0,RUA GABRIEL PIZZA,S/N,SANTANA,DR.ZUQUIM
526,-46.640056,-23.502798,355030870000095,3550308005063,71,SANTANA,5,SANTANA / TUCURUVI,Norte,Norte 2,JARDIM SAO BENTO,4016-9,RUA CAP MANOEL NOVAES,S/N,JD SAO BENTO,RUA DR CEZAR
319,-46.641344,-23.488768,355030870000134,3550308005065,71,SANTANA,5,SANTANA / TUCURUVI,Norte,Norte 2,CHORA MENINO,4017-7,RUA DR EUGENIO FORTES COELHO,S/N,CHORA MENINO,PX PC OLGA P MEIRA CHO MENINO
380,-46.656092,-23.501409,355030821000129,3550308005030,21,CASA VERDE,4,CASA VERDE / CACHOEIRINHA,Norte,Norte 1,VILA ESPANHOLA,4018-5,RUA GALILEIA,430.000000,PQ PERUCHE,TV DA JOSE RANGEL CAMARGO
738,-46.683943,-23.501464,355030850000067,3550308005061,50,LIMAO,4,CASA VERDE / CACHOEIRINHA,Norte,Norte 1,VILA CAROLINA,4019-3,RUA ANTONIO MUNHOS BONILHA,235.000000,VL CAROLINA,TV AV DEPUTADO EMILIO CARLOS
394,-46.574337,-23.572803,355030801000022,3550308005041,01,AGUA RASA,25,MOOCA,Leste,Leste 1,UMUARAMA,4020-7,RUA MIN SALGADO FILHO,485.000000,VL ORATORIO,TV RUA PAULO DE LIMA CORREA
427,-46.573675,-23.564546,355030801000029,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,PRACA DAS ROSAS,4021-5,RUA LUIZA CANERO,6.000000,VL CANERO,TV RUA LEME
819,-46.572460,-23.554078,355030801000120,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,RODRIGUES BARBOSA,4022-3,RUA SEBASTIAO BARBOSA,333.000000,TATUAPE,PRACA BENTO MANOEL
186,-46.568066,-23.540537,355030880000019,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,PRACA LUZITANIA,4023-1,RUA AIRI,437.000000,TATUAPE,BARAO DE ITAQUI
465,-46.669631,-23.605987,355030832000117,3550308005099,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,PAVAO,4024-0,AV BENTEVI C JAUAPERI,104.000000,INDIANOPOLIS,PROXIMA AV IBIRAPUERA
879,-46.610896,-23.609199,355030827000078,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,CERRACAO,4025-8,RUA LINO GUEDES,109.000000,MOINHO VELHO,ALTURA DA VERGUEIRO 7450
140,-46.580704,-23.506776,355030889000012,3550308005034,91,VILA MARIA,7,V MARIA / VILA GUILHERME,Norte,Norte 2,PRACA NIPON,4026-6,RUA OSAKA,848.000000,JD JAPAO,TV AV LARANJEIRAS ALTURA 1600
91,-46.594804,-23.615392,355030868000130,3550308005085,69,SACOMA,13,IPIRANGA,Sul,Sul 1,SAO JOAO CLIMACO,4027-4,RUA JAPARATUBA,131.000000,SAO JOAO CLIMACO,ESTRADA DAS LAGRIMAS-1600
341,-46.717743,-23.530905,355030848000052,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,PIO XI,4028-2,RUA SALES JUNIOR,555.000000,ALTO DA LAPA,COLEGIO SALESIANO
447,-46.710480,-23.502919,355030863000134,3550308005112,64,PIRITUBA,2,PIRITUBA / JARAGUA,Norte,Norte 1,PIQUERI,4029-0,RUA SALVADOR SALA,425.000000,PIQUERI,TV AV PAULA FERREIRA
574,-46.727072,-23.572870,355030812000081,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,VILA INDIANA,4030-4,RUA IQUIRIRIM,496.000000,VL INDIANA,AV CORIFEU DE AZEVEDO MARQUES
822,-46.585279,-23.504336,355030889000067,3550308005034,91,VILA MARIA,7,V MARIA / VILA GUILHERME,Norte,Norte 2,VILA MARIA,4031-2,RUA MOREIRA DE VASCONCELOS,196.000000,VL MARIA,PRACA DA ALEGRIA
241,-46.594469,-23.479453,355030882000091,3550308005132,84,TUCURUVI,5,SANTANA / TUCURUVI,Norte,Norte 2,TANQUE VELHO,4032-0,RUA TANQUE VELHO,455.000000,VL GUSTAVO,TV RUA DO CAMPO
512,-46.605902,-23.475102,355030882000009,3550308005131,84,TUCURUVI,5,SANTANA / TUCURUVI,Norte,Norte 2,CONEGO LADEIRA,4033-9,RUA ARAGAO,S/N,VL MAZZEI,AV SEZEFREDO FAGUNDES
619,-46.653926,-23.462439,355030813000021,3550308005127,13,CACHOEIRINHA,4,CASA VERDE / CACHOEIRINHA,Norte,Norte 1,VILA CONTINENTAL,4034-7,AV MARIANA CALIGIURI RONCHETTI,237.000000,VL CONTINENTAL,TV AV MARIA ANTONIA MARTINS
498,-46.643353,-23.648080,355030838000052,3550308005095,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,NHANDIROBAS,4035-5,RUA GRUMIXAMAS,374.000000,VL GUARANI,GEORGE CORBISIER E BURITIS
94,-46.744302,-23.512247,355030840000003,3550308005109,39,JAGUARA,8,LAPA,Oeste,Oeste,VILA JAGUARA,4036-3,RUA CACHOEIRA DO SUL,26.000000,VL JAGUARA,FABRICA DANONE
152,-46.539247,-23.521250,355030859000102,3550308005074,60,PENHA,21,PENHA,Leste,Leste 1,PENHA,4037-1,RUA PEDRO ALEGRETTI,512.000000,PENHA,AV.AMADOR B.VEIGA (CEMITERIO)
10,-46.527237,-23.530796,355030859000046,3550308005074,60,PENHA,21,PENHA,Leste,Leste 1,MARIA CARLOTA,4038-0,RUA MARIA CARLOTA,S/N,PENHA,LOC AV AMADOR BUENO DA VEIGA
691,-46.527578,-23.535032,355030891000078,3550308005075,93,VILA MATILDE,21,PENHA,Leste,Leste 1,PELAGIO MARQUEZ,4039-8,RUA DURVALINA,2.000000,VL MATILDE,PRACA DOM DUARTE LEOPOLDO
